tranche,scenario,pnl_unhedged,pnl_hedged,residual_pnl
3Y|3-7,PC2_dn_1sigma,0.0018911799305867988,0.0020656905384848346,0.0020656905384848346
3Y|3-7,PC2_up_1sigma,-0.0018911799305867988,-0.0020656905384848346,-0.0020656905384848346
3Y|3-7,PC2_up_PC3_up,-0.009469606479788777,-0.004180828981630084,-0.004180828981630084
3Y|3-7,PC3_dn_1sigma,0.007578426549201977,0.0021151384431452487,0.0021151384431452487
3Y|3-7,PC3_up_1sigma,-0.007578426549201977,-0.0021151384431452487,-0.0021151384431452487
3Y|7-10,PC1_dn_1sigma,-0.00041323714933869083,0.0004798349825010826,0.0004798349825010826
3Y|7-10,PC1_dn_PC2_dn,-0.0006638127421543041,0.0011268490977532628,0.0011268490977532628
3Y|7-10,PC1_up_1sigma,0.00041323714933869083,-0.0004798349825010826,-0.0004798349825010826
3Y|7-10,PC1_up_PC2_up,0.0006638127421543041,-0.0011268490977532628,-0.0011268490977532628
3Y|7-10,PC1_up_PC3_up,0.005192317490932338,0.0010990030129769497,0.0010990030129769497
3Y|7-10,PC2_dn_1sigma,-0.0002505755928156133,0.0006470141152521801,0.0006470141152521801
3Y|7-10,PC2_up_1sigma,0.0002505755928156133,-0.0006470141152521801,-0.0006470141152521801
3Y|7-10,PC2_up_PC3_up,0.005029655934409261,0.0009318238802258523,0.0009318238802258523
3Y|7-10,PC3_dn_1sigma,-0.004779080341593647,-0.001578837995478032,-0.001578837995478032
3Y|7-10,PC3_up_1sigma,0.004779080341593647,0.001578837995478032,0.001578837995478032
5Y|0-3,PC1_dn_1sigma,0.008130648353596628,0.0014252449278045146,0.0014252449278045146
5Y|0-3,PC1_dn_PC2_dn,0.011444263421032577,0.00987673479049101,0.00987673479049101
5Y|0-3,PC1_up_1sigma,-0.008130648353596628,-0.0014252449278045146,-0.0014252449278045146
5Y|0-3,PC1_up_PC2_up,-0.011444263421032577,-0.00987673479049101,-0.00987673479049101
5Y|0-3,PC1_up_PC3_up,0.012425156741813555,0.016821288624688638,0.016821288624688638
5Y|0-3,PC2_dn_1sigma,0.0033136150674359472,0.008451489862686495,0.008451489862686495
5Y|0-3,PC2_up_1sigma,-0.0033136150674359472,-0.008451489862686495,-0.008451489862686495
5Y|0-3,PC2_up_PC3_up,0.017242190027974235,0.009795043689806656,0.009795043689806656
